GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000042082,8013.58779319223,-1.04134956592803,0.0374382381067138,9.05294007975732e-171,6.84595633798347e-169,Arsb
ENSMUSG00000021687,69.7548056770855,1.122027531176,0.275746620017156,1.20604243882153e-05,3.71739792480447e-05,Scamp1
ENSMUSG00000048376,6325.41113697847,-1.18293665248749,0.0336795677315113,2.88830374453209e-271,4.28514245069723e-269,F2r
ENSMUSG00000021675,774.152116248703,-1.58194977839302,0.0908797577504152,9.83452515210386e-69,2.61884158665767e-67,F2rl2
ENSMUSG00000091387,16.7239431131739,-3.05040591762524,0.588824895579962,2.46308180131527e-08,1.00444733771961e-07,Gcnt4
ENSMUSG00000052485,117.391577967194,-1.57626900082428,0.227575942176828,6.58926394042241e-13,3.81731326381184e-12,Tmem171
ENSMUSG00000050919,242.536443022686,-3.39571759011989,0.213911332075289,1.21401947442678e-57,2.69018426353064e-56,Zfp366
ENSMUSG00000052727,54.0902644670492,1.35708634008633,0.318291918347568,3.75839905084208e-06,1.22974880096656e-05,Map1b
ENSMUSG00000021646,423.034124862125,1.01987727114713,0.107334497621252,6.90187350887734e-22,6.1649877019089e-21,Mccc2
ENSMUSG00000071203,755.046810328473,1.01061740840014,0.0925527222735645,3.15978952783317e-28,3.57726753376345e-27,Naip5
ENSMUSG00000021624,408.819373904714,-2.77326862947097,0.123765493434391,1.37357389428549e-112,6.68672941411855e-111,Cd180
ENSMUSG00000034751,642.64439087164,1.43916919964121,0.120864598854002,2.233947577184e-33,2.93922595923753e-32,Mast4
ENSMUSG00000046169,1617.98606240108,1.38014597836921,0.0727520704246017,6.27666613200989e-81,2.09823830481652e-79,Adamts6
ENSMUSG00000021720,19.2224977754357,-3.423969198878,0.913200540568831,4.23736626617044e-05,0.000122059341150893,Rnf180
ENSMUSG00000021696,285.172394080722,-1.20299979399778,0.140343519537905,2.65117632177869e-18,2.01005378526499e-17,Elovl7
ENSMUSG00000021697,1324.21894424441,-1.03360531855583,0.0738808363544894,5.51123911727599e-45,9.5287550464956e-44,Depdc1b
ENSMUSG00000046006,27.676115659332,-2.90030681969701,0.462635415365398,3.1291498172935e-11,1.6173157217584e-10,Gapt
ENSMUSG00000021701,819.45718396527,1.56508286462213,0.0936573683066384,1.74136127075879e-63,4.28545432478363e-62,Plk2
ENSMUSG00000049985,83.8561868636179,1.42737348287443,0.240560309364054,5.45763427530792e-10,2.56313013990795e-09,Ankrd55
ENSMUSG00000021756,11509.9662702369,1.67311154138391,0.0561833558482391,1.42654783510446e-195,1.26265694177598e-193,Il6st
ENSMUSG00000042417,115.268040634002,-1.15264378220293,0.210635190086328,1.10809231634116e-08,4.67927950771552e-08,Ccno
ENSMUSG00000078926,130.018828548815,-3.65728794393476,0.215994425166001,3.28880737884283e-65,8.29013614039056e-64,Cdc20b
ENSMUSG00000021760,184.08576751616,-4.15349514391724,0.196629860960891,7.08600658504913e-100,2.951492261548e-98,Gpx8
ENSMUSG00000023132,35558.0539931062,-4.165942962225,0.0469332005108464,0,0,Gzma
ENSMUSG00000042385,14158.1557034087,-2.59767301751076,0.0406459224901382,0,0,Gzmk
ENSMUSG00000042379,1708.43219266668,-1.59433034675398,0.0663729162442113,2.66092441714239e-128,1.50734111164524e-126,Esm1
